,date,id,p#,text,title,url
33843,1991-12-30,nyt://article/cff0c99b-6681-5703-b6e1-d5a73e2e0811,1.0,"Prof. Harry Subin argues in ""230,000 Cases, Zero Justice"" (Op-Ed, Dec. 19) that the New York City Criminal Court ""accomplishes very little"" and should be replaced with neighborhood courts that use ""simplified civil procedures"" and ""impose nonjail sanctions."" Professor Subin's description of Criminal Court and his prescription for its replacement are far off the mark.","Criminal Courts Aren't Perfect, but Work",https://www.nytimes.com/1991/12/30/opinion/l-criminal-courts-aren-t-perfect-but-work-314091.html
33844,1991-12-30,nyt://article/cff0c99b-6681-5703-b6e1-d5a73e2e0811,2.0,"Criminal Court, while hardly perfect, does work. Every year in Manhattan, more than 6,000 defendants receive sentences of more than 30 days for misdemeanor offenses. That group includes defendants who steal car radios, vandalize public telephones, shoplift from department stores, sell marijuana or tamper with subway turnstiles.","Criminal Courts Aren't Perfect, but Work",https://www.nytimes.com/1991/12/30/opinion/l-criminal-courts-aren-t-perfect-but-work-314091.html
33845,1991-12-30,nyt://article/cff0c99b-6681-5703-b6e1-d5a73e2e0811,3.0,"They are career criminals who have learned that low-level crimes can provide a steady income. Most citizens, I am sure, think that their conduct deserves stiffer sanctions, not decriminalization, as Professor Subin proposes.","Criminal Courts Aren't Perfect, but Work",https://www.nytimes.com/1991/12/30/opinion/l-criminal-courts-aren-t-perfect-but-work-314091.html
33846,1991-12-30,nyt://article/cff0c99b-6681-5703-b6e1-d5a73e2e0811,4.0,"Moreover, Criminal Court handles a large volume of first-arrest misdemeanor cases responsibly. A defendant who enters the subway without paying the fare will be sentenced to clean the subway for one day. A defendant who drives in from out of state to buy drugs in a housing project will be sentenced to clean graffiti from a Housing Authority building. And so on. Last weekend in Manhattan, more than 200 people performed such court-imposed service.","Criminal Courts Aren't Perfect, but Work",https://www.nytimes.com/1991/12/30/opinion/l-criminal-courts-aren-t-perfect-but-work-314091.html
33847,1991-12-30,nyt://article/cff0c99b-6681-5703-b6e1-d5a73e2e0811,5.0,"Professor Subin's proposed solution -- neighborhood courts using simplified civil procedures -- is quixotic. A decentralized, neighborhood court system would undoubtedly cost far more than the system we have. And what are the ""civil procedures"" that would be followed? Would defendants have a right to counsel? Could they move to suppress illegally seized evidence? If they failed to appear, could they be arrested?","Criminal Courts Aren't Perfect, but Work",https://www.nytimes.com/1991/12/30/opinion/l-criminal-courts-aren-t-perfect-but-work-314091.html
33848,1991-12-30,nyt://article/cff0c99b-6681-5703-b6e1-d5a73e2e0811,6.0,"Without answers to such basic questions and without a way of prosecuting recidivist offenders, the Subin plan should be left in the classroom. ROBERT M. MORGENTHAU District Attorney, N.Y. County New York, Dec. 20, 1991","Criminal Courts Aren't Perfect, but Work",https://www.nytimes.com/1991/12/30/opinion/l-criminal-courts-aren-t-perfect-but-work-314091.html
33849,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,1.0,"In cooperation with the New York City Police Department, New York University is offering a course in fighting crime that includes on-the-job training.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33850,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,2.0,"In the one-credit course, called ""Internship on Criminal Justice,"" the 23 students patrol the campus neighborhood as part of the university's Washington Square Watch Team and attend lectures by police officials. They are also given selected readings on crime and the justice system and make trips to Police Headquarters, crime laboratories and criminal courts. The university says that the course, offered in its Gallatin Division, is the first of its kind in New York State.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33851,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,3.0,"The watch team, organized last spring, consists of groups of three or four who walk their beats Wednesday, Thursday and Friday nights from 9 to 11 while communicating with officers of the Sixth Precinct by two-way radio. The team members wear bright green jackets and caps and are armed only with flashlights.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33852,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,4.0,"The course is taught by John J. O'Connor, the vice president for university relations; Deputy Inspector Charles Campisi, the commanding officer of the Sixth Precinct, and Capt. Stephen Kennedy, the precinct's executive officer.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33853,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,5.0,"The three men sometimes join students on their rounds, and Deputy Inspector Campisi said that one of the patrol teams had pointed officers to a drug dealer who was later arrested for possession of marijuana. Last April, team members helped the police in two other arrests involving an attempted car theft and a narcotics sale.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33854,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,6.0,"Thomas Fluellen, N.Y.U.'s assistant director of community relations and the team's main adviser, said that team members are discouraged from becoming directly involved in a crime scene. Instead, Mr. Fluellen said, they are asked to call in any suspicious activity to the field officer assigned to the group. He said that about 40 percent of the team members are women.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33855,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,7.0,"Lecturers in the class include police officials from the narcotics and crime prevention divisions. Police Commissioner Lee P. Brown of New York City was the lecturer for one class this fall and said he encouraged the watch-team type of ""community-based policing"" as the way of the future for New York City law enforcement.",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33856,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,8.0,"One class member, Beth Block, a senior politics major from Rockville Centre, L.I., said the course ""showed me a side of criminal justice that I never had a chance to see before.""",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33857,1991-12-29,nyt://article/b7c54b93-95f7-540b-aa03-8a8271b80a04,9.0,"The class, Ms. Block said, was a perfect complement to the patrols. ""It gave me a chance to get more involved and ask questions,"" she said, ""rather than just go out and look for people stealing cars.""",Crime Course Includes Patrol Of Campus Area,https://www.nytimes.com/1991/12/29/nyregion/campus-life-nyu-crime-course-includes-patrol-of-campus-area.html
33858,1991-12-29,nyt://article/826afe69-971b-5f40-b56e-cec46ff2171b,1.0,"Few places in the world are as instantly pigeonholed as Aspen, Colo. Millions of people who have never set foot there are convinced they know it well from a cascade of media impressions: private jets stacked up at the airport, $12 million log-cabin-style homes, celebrity gridlock on the ski slopes.","Gritty Images of Aspen, Free of Gaud and Glitter",https://www.nytimes.com/1991/12/29/movies/film-gritty-images-of-aspen-free-of-gaud-and-glitter.html
33859,1991-12-29,nyt://article/826afe69-971b-5f40-b56e-cec46ff2171b,2.0,"But to judge by the most recent work of the film maker Frederick Wiseman, this image of the town is a wild distortion. Mr. Wiseman filmed there for six weeks in the winter of 1990, and his two-and-a-half-hour documentary, which will be shown Monday at 9 P.M. on PBS, bears scant resemblance to the Aspen thought of as a mud wallow for the rich and famous.","Gritty Images of Aspen, Free of Gaud and Glitter",https://www.nytimes.com/1991/12/29/movies/film-gritty-images-of-aspen-free-of-gaud-and-glitter.html
33860,1991-12-29,nyt://article/826afe69-971b-5f40-b56e-cec46ff2171b,3.0,"Where Aspenites are alleged to be anti-intellectual, Mr. Wiseman has filmed, at length, a Great Books discussion group. The supposedly glittering social whirl is represented by a 40th-anniversary party held in what looks like a Kiwanis hall, where champagne is poured in plastic glasses.","Gritty Images of Aspen, Free of Gaud and Glitter",https://www.nytimes.com/1991/12/29/movies/film-gritty-images-of-aspen-free-of-gaud-and-glitter.html
33861,1991-12-29,nyt://article/826afe69-971b-5f40-b56e-cec46ff2171b,4.0,"One of the film's least expected revelations is the role of organized religion: From the opening shot of silently meditating monks engaged in the very non-Aspen practice of self-denial, to a stem-winding Baptist sermon that closes the film, Mr. Wiseman presents a town earnestly questing for spiritual values, largely within a traditional Christian context. From this perspective, Aspen appears to have much more in common with other God-fearing rural American towns than with pagan Hollywood.","Gritty Images of Aspen, Free of Gaud and Glitter",https://www.nytimes.com/1991/12/29/movies/film-gritty-images-of-aspen-free-of-gaud-and-glitter.html
33862,1991-12-29,nyt://article/826afe69-971b-5f40-b56e-cec46ff2171b,5.0,"""It's not that the glitz doesn't exist,"" said Mr. Wiseman during a visit to New York from his home in Cambridge, Mass., ""but I think the way it's usually presented is disproportionate to the rest of the life in Aspen. It interested me to discover that that wasn't all there was. So the movie runs contrary to cliche.""","Gritty Images of Aspen, Free of Gaud and Glitter",https://www.nytimes.com/1991/12/29/movies/film-gritty-images-of-aspen-free-of-gaud-and-glitter.html
