,date,id,p#,text,title,url
0,1981-12-27,nyt://article/09938a93-f1a8-510a-ad67-2bc36e68de46,1.0,"A former Purolator security guard was arrested today and charged with felony theft in connection with the $200,000 robbery of a Purolator van in Scottsdale Oct. 10, the authorities said.",Around the Nation; Former Purolator Guard Accused in Robbery,https://www.nytimes.com/1981/12/27/us/around-the-nation-former-purolator-guard-accused-in-robbery.html
1,1981-12-27,nyt://article/09938a93-f1a8-510a-ad67-2bc36e68de46,2.0,"Capt. John Pratt of the Scottsdale Police Department said Daro Wailburg, 29 years old, was arrested about 6 A.M. at a north Phoenix motel. His wife, Barbara Wailburg, 29, was also arrested and was charged with possession of marijuana.",Around the Nation; Former Purolator Guard Accused in Robbery,https://www.nytimes.com/1981/12/27/us/around-the-nation-former-purolator-guard-accused-in-robbery.html
2,1981-12-27,nyt://article/09938a93-f1a8-510a-ad67-2bc36e68de46,3.0,"Mr. Wailburg had been the subject of an extensive search since he disappeared from the Purolator van while he and his partner were making a routine pickup from a Scottsdale restaurant. None of the missing money was recovered from the Wailburgs, Captain Pratt said.",Around the Nation; Former Purolator Guard Accused in Robbery,https://www.nytimes.com/1981/12/27/us/around-the-nation-former-purolator-guard-accused-in-robbery.html
3,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,1.0,"Ralph Blumenthal is a reporter on the Metropolitan staff of The New York Times. By Ralph Blumenthal In a darkened conference room 52 stories above Broadway, images of a strangely unfamiliar Times Square flash on a projection screen. Click. Three new, multipurpose office towers spring from the corners of 42d Street, Seventh Avenue and Broadway, cradling a redesign of the former Times Tower. ''The four-site option,'' intones a voice over the whirr of the slide projector.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
4,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,2.0,"Click. A fourth new skyscraper, also girdled with shops, dwarfs the grouping. ''The five-site design,'' says the voice. Click. The bright lights of Broadway appear. ''Instead of fighting Times Square, we're going along with Times Square.'' Click. More illuminated signs. ''We do not have to destroy 42d Street to save it.'' Click. Click. Click. ... The lights flicker on. Around the conference table in the panoramic offices of the New York State Urban Development Corporation (U.D.C.) atop 1 Astor Plaza sit half a dozen of the key state and city strategists in the latest - and by far the most ambitious and promising - campaign to transform Times Square. For months, many of the 26 hopeful developers, with their architects, lawyers and consultants in tow, trooped to the skyscraper to see the slide show and to hear James R. Hunter, the U.D.C.'s vice president for economic development, Paul A. Travis, project director of the New York City Public Development Corporation, and other officials from the City Planning Commission lay out in detail their vision of a billiondollar rebirth for the world's most famous entertainment district. The prospective developers, including companies bearing familiar names like Helmsley, Shubert, Brandt, Rockrose, and Olympia & York, went off to draft and submit their proposals. Sometime early in 1982, the joint city-state team running the privately funded 42d Street Redevelopment Project is slated to announce the winning developers - those judged to have submitted the most favorable proposals for restoring the historic theaters of 42d Street between Seventh and Eighth Avenues, for renovating subway stations and for providing sparsely developed lower Times Square with the equivalent of three-fourths of a World Trade Center's worth of new office and commercial space.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
5,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,3.0,"The current rehabilitation plan grew out of an initiative by the Ford Foundation, located at the easternmost end of 42d Street, to create a city exhibit center and renovated theater and commercial zone along 42d Street. But that plan incensed Mayor Koch, then newly elected, who considered it monopolistic -one nonprofit concern headed by two former city planners was predesignated as the sole developer. On the Mayor's orders, the proposal was scrapped and the present plan, with its competitive bidding, was initiated.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
6,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,4.0,"Half a century of failed attempts to save the Times Square area, primarily 42d Street, from sin and decay dictates caution in predicting success this time around. But many observers do predict that the lighted ball (this year, a big red apple) that has been falling in Times Square every New Year's Eve since Dec. 31, 1907, is likely to descend upon a vastly upgraded urban landscape by 1988, the earliest projected completion date for the current project. All involved concede, however, that uncertainties and even major obstacles, such as a possibly severe economic recession, remain. ''If I had one dollar for every press conference, and every time a broom was thrust into poor Celeste Holm's hands, I'd have enough money to redevelop the whole city,'' says Frederic S. Papert, president of the 42d Street Development Corporation, referring to repeated efforts to ''clean up'' Times Square. But he is the first to insist that the plans now being formulated have a different cast to them.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
7,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,5.0,"''The revival of the west end can't fail,'' he says, ''because it's already successful.'' From his west-facing window on the 26th floor of the renovated former McGraw Hill building that soars over West 42d Street like a cruise ship's streamlined superstructure, he points to: Theater Row I, a former tenement row between Ninth and Dyer Avenues, that is now home to six Off-Off Broadway theaters, all seemingly doing well after a shaky start, and a restaurant; Theater Row II, with two theaters, a restaurant and a television recording studio in the former West Side Airlines Terminal near 10th Avenue; Manhattan Plaza, a 1,700-unit apartment complex, substantially reserved for artists, writers and performers, and already selected and/or cleared 42d Street sites west of Ninth Avenue for a new restaurant-retail complex, luxury loft condominiums, a theater center and a new mounted-police headquarters.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
8,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,6.0,"Even though the Reagan Administration is reducing the flow of Federal funds to big cities, private money is expected to be sufficient to make this ambitious plan a reality. As Mr. Pepart points out, private redevelopment has been creeping westward from the east end of 42d Street, with such projects as the new Grand Hyatt New York Hotel and the nearly completed Philip Morris building in the Grand Central area. Indeed, now that the east side of mid-Manhattan is running short of building spaces, developers who had previously shunned the west side are finding it increasingly attractive, particularly under city zoning incentives stressing west-side development. The trend is not limited to 42d Street. Significant fringe-area developments include the $375 million convention center now going up in the West 30's; the virtually completed $226 million modernization and expansion of the Port Authority Bus Terminal, whose new ground-level shops opening onto 42d Street have eliminated some of the neighborhood's skid-row aspects; a reopened and rechristened hotel, now the Best Western-Milford Plaza Hotel, on Eighth Avenue at 44th Street; plans for a $292.5 million Portman Hotel and Broadway Mall between 45th and 47th Streets, and the reopening as legitimate theaters of two former sex-oriented movie houses.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
9,1981-12-27,nyt://article/c59f6ca2-0c52-5b15-b112-e24a5837cbfd,7.0,"But where the good news stops, Mr. Papert says, is the stretch of 42nd Street between Seventh and Eighth Avenues. ''The block is so tough you have to be either crazy or courageous to sink a lot of money into it,'' says Carl B. Weisbrod, director of the Mayor's office of midtown enforcement, who overlooks the block from a perch near Mr. Papert's. ''Sometimes I think it should be memorialized as a Fast Food Historic District or an Evangelical Combat Zone. But the part that's offensive is largely low-level,'' he adds. ''Loitering and hanging out are not crimes.'' As for drug dealing, he notes that up to half of what is sold on the street as drugs is in reality ''beat goods'' - oregano and Lipton's tea are commonly passed off as marijuana.",A TIMES SQUARE REVIVAL?,https://www.nytimes.com/1981/12/27/magazine/a-times-square-revival.html
