,date,id,p#,text,title,url
444094,1990-12-31,nyt://article/a8d96e19-74f3-58af-a7bf-82505901a42d,1.0,"List prepared by Zoltan Grossman, Mapping Specialists Ltd., Madison Wis.",Remember Christmas Island? It's Now Kiritimati,https://www.nytimes.com/1990/12/31/opinion/remember-christmas-island-it-s-now-kiritimati.html
444095,1990-12-31,nyt://article/a8d96e19-74f3-58af-a7bf-82505901a42d,2.0,"Name in December 1979....Year of Change....Name in October 1990 Countries* Republic of Upper Volta....1984....Burkina Faso United Republic of Cameroon...1985...Republic of Cameroon Republic of the Ivory Coast....1986....Republic of Cote d'Ivoire Ethiopia....1988....People's Democratic Republic of Ethiopia Democratic Republic of Afghanistan...1988....Republic of Afghanistan Ireland....1988....Republic of Ireland People's Republic of Kampuchea....1989....State of Cambodia Socialist Republic of Burma....1989....Union of Myanmar Hungarian People's Republic....1989....Republic of Hungary Polish People's Republic....1989....Republic of Poland Socialist Republic of Romania....1989....Romania Czechoslovak Socialist Republic....1990....Czech and Slovak Federative Republic Colonial Status Southern Rhodesia (UK)....1980....Zimbabwe Canton I. (US)....1981....Kanton I. (Kiribati) Antigua (UK)....1982....Antigua and Barbuda Greenland (Denmark)....1982....Kalaallitt Nunaat (Denmark) British Honduras (UK)....1982....Belize Federation of St. Kitts-Nevis (UK)....1983....Federation of St. Kitts and Nevis Brunei (UK)....1984....Brunei Darussalam South Georgia (Falklands)....1985....South Georgia (UK) South-West Africa (South Africa)....1990....Republic of Namibia State of Kuwait....1990....Kuwait (Iraq) (unrecognized) Break-Ups and Mergers Republic of Cyprus....1983....Republic of Cyprus, Turkish Republic of Northern Cyprus (unrecognized) Netherlands Antilles....1986....Netherlands Antilles [ Curacao, Bonaire ] ; Aruba (Neth.) US Trust Territory of the Pacific Islands....1986....US Trust Territory of the Pacific Islands [ Palau ] Commonwealth of the Northern Mariana Islands (US) Federated States of Micronesia [ FSM ] (US) Republic of the Marshall Islands (US) Yemen Arab Republic; People's Democratic Republic of Yemen....1990....Republic of Yemen Federal Republic of Germany [ FGR ] ; German Democratic Republic [ GDR); Berlin....1990....Federal Republic of Germany [ FGR ] Physical Features Mount McKinley (Alaska)....1980....Denali (Alaska) Christmas I. (Kiribati)....1981....Kiritimati I.+ Pagulu I. (Eq. Guinea)....1981....Annobon I. (Eq. Guinea) Formosa Strait....1984....Taiwan Strait Ponape I. (US)....1985....Pohnpei I. (Federated States of Micronesia)+ Black, Red and White Volta rivers (Upper Volta)....1986....Mouhoun R., Nazinon R., Nakanbe R. (Burkina Faso) Truk Is. (US)....1990....Chuuk Is. (FSM)+ Moen I. (US)....1990....Wenn I. (FSM)+ Sources: Geographic Notes (US State Department), Cartactual (International Cartographic Association), Political and Name Changes (Rand McNally), Atlas Annual (National Geographic), Defense Mapping Agency Names Branch, news reports. * In 1990 Lithuania, Latvia, Estonia, Armenia and Georgia were among those administrative regions within the USSR changing their names from ""Soviet Socialst Republic (SSR)"" to simply ""Republic."" The Moldavian SSR changed its name to the SSR of Moldova. In Yugoslavia, Slovenia and Croatia both changed from ""Socialist Republic"" to ""Republic."" The region of Kosovo declared itself a Yugoslav ""Republic"" separate from Serbia. + Names of many towns and physical features have been indigenized (or changed to local language and spelling); check Bureau of Geographic Names updates.",Remember Christmas Island? It's Now Kiritimati,https://www.nytimes.com/1990/12/31/opinion/remember-christmas-island-it-s-now-kiritimati.html
444096,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,1.0,"Law-enforcement authorities estimate that as much as $50,000 in drug money passed through the restaurant each week.","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444097,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,2.0,"Now the restaurant, on St. Nicholas Avenue near 150th Street, is shut, seized by Federal marshals in a raid three weeks ago. But that has not lessened the fear of drugs and violence that haunts the mainly working- and middle-class residents of the area, known as Sugar Hill. Nor did it make marijuana inaccessible. It is still being sold in huge quantities just a few blocks away. Where Jazz Lived","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444098,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,3.0,"But the raid -- compelled in part by increasingly organized community pressure -- has raised at least a glimmer of hope in the neighborhood, which skirts the main campus of City College and is endowed with museums and academies of art and dance. Residents now imagine that they might prevail over druglords, and even some day reclaim the tranquillity that seemed neverending when musicians like Duke Ellington and Count Basie and athletes like Joe Louis made it their home.","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444099,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,4.0,"""Closing down this place makes us feel that something can happen, that there is some power over these people and that they are not the sole authority in our community,"" said one woman, who declined to give her name or even her profession.","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444100,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,5.0,"Like the others who lobbied to close the restaurant, the woman worries that drug dealers would come after her if they knew her name or even her field of work. ""We're working against this like those underground groups in Europe in World War II,"" she said. ""We're organized and we're working. But I'm not going to speak out publicly. I've seen them get at each other.""","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444101,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,6.0,"Sugar Hill, with its well-maintained blocks of graceful brownstones and small apartment buildings and a handful of churches, began to lose its old sense of security and well-being five or six years ago. These days, crack and cocaine deals take place on almost every corner, the police say, and killings this year have averaged almost one a week. Customers From 3 States","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444102,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,7.0,"Though marijuana is not as virulent as crack, the dealing in and around the Franchise Restaurant often led to violence. Crowds of drug hustlers and their customers, many from Long Island, New Jersey and Connecticut, spilled onto the sidewalk between 149th and 150th Streets. Fights broke out and sometimes there was shooting. Three drug dealers were killed in recent years, one shot down on the street, two inside the restaurant.","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
444103,1990-12-24,nyt://article/0aaf2b46-4282-5611-a33d-5c16aaddeaa8,8.0,"About 18 months ago a small group of Sugar Hill neighbors decided that they had had enough. They began telephoning and writing City Hall, the Manhattan District Attorney's Office and the police in the 30th Precinct. Some of them took training in surveillance, and when they spotted something suspicious -- one time it was a cache of drugs in a clump of bushes -- they called the police, then telephoned others, who also showered the police with reports of the incident.","After Drug Raid, a Harlem Hill Finds Hope LP>The family-run Franchise Restaurant, a little place in Harlem with four tables and a stubby red and green metal canopy, featured curried goat, beef patties and other West Indian dishes. But the daily special, the police and neighbors say, was marijuana -- and sometimes murder. ""Food was secondary,"" said a musician who lives around the corner. ""People would go in and come out in 30 seconds,"" he said. ""There's fast food, but not that fast.""",https://www.nytimes.com/1990/12/24/nyregion/after-drug-raid-harlem-hill-finds-hope-lp-family-run-franchise-restaurant-little.html
